id,asset,year,rep_period,time_block_start,time_block_end,dual_balance_hub
514,BG_Balance,2030,4,16,16,-1.2212999999999998
515,BG_Balance,2030,4,17,20,3.2567999999999997
516,BG_Balance,2030,4,21,24,0.0
517,BG_Balance,2030,5,1,4,3.614705328766726
518,BG_Balance,2030,5,5,5,0.9854150082665667
519,BG_Balance,2030,5,6,8,2.6292903205001594
520,BG_Balance,2030,5,9,10,1.9727096794998409
521,BG_Balance,2030,5,11,12,-1.1188284181397732
522,BG_Balance,2030,5,13,15,1.1188284181397732
523,BG_Balance,2030,5,16,16,-1.1188284181397732
524,BG_Balance,2030,5,17,20,5.7208284181397735
525,BG_Balance,2030,5,21,24,0.0
526,BG_Balance,2030,6,1,4,1.83195
527,BG_Balance,2030,6,5,5,-0.23895
528,BG_Balance,2030,6,6,8,1.593
529,BG_Balance,2030,6,9,10,0.0
530,BG_Balance,2030,6,11,12,0.0
531,BG_Balance,2030,6,13,15,1.99125
532,BG_Balance,2030,6,16,16,-1.99125
533,BG_Balance,2030,6,17,20,3.58425
534,BG_Balance,2030,6,21,24,0.0
535,BG_Balance,2030,7,1,4,0.09219508310550695
536,BG_Balance,2030,7,5,5,3.182304916894493
537,BG_Balance,2030,7,6,8,-3.0901098337889863
538,BG_Balance,2030,7,9,10,6.364609833788986
539,BG_Balance,2030,7,11,12,-6.364609833788986
540,BG_Balance,2030,7,13,15,6.364609833788986
541,BG_Balance,2030,7,16,16,-4.3997087751794695
542,BG_Balance,2030,7,17,20,7.67420877517947
543,BG_Balance,2030,7,21,24,0.0
544,BG_Balance,2030,8,1,4,2.1948
545,BG_Balance,2030,8,5,5,0.5487000000000002
546,BG_Balance,2030,8,6,8,1.6460999999999997
547,BG_Balance,2030,8,9,10,1.0974000000000004
548,BG_Balance,2030,8,11,12,-0.4832816540691143
549,BG_Balance,2030,8,13,15,5.311153157471245
550,BG_Balance,2030,8,16,16,-4.630586943775184
551,BG_Balance,2030,8,17,20,7.374086943775184
552,BG_Balance,2030,8,21,24,1.82454348886115
553,BG_Balance,2030,9,1,4,3.702299999999999
554,BG_Balance,2030,9,5,5,0.10320000000000107
555,BG_Balance,2030,9,6,8,3.599099999999997
